family	genus	species	taxid	segment	experiment	result_type	cluster	timestamp	last_changed_timestamp	num_input_seqs	num_curated_seqs	num_clusters	rss	elapsed_time	mean_cluster_objective_value	mean_cluster_target_len	mean_cluster_num_primers5	mean_cluster_num_primers3	mean_cluster_num_guides	mean_cluster_guide_set_frac_bound	mean_cluster_guide_set_expected_activity	mean_cluster_guide_set_median_activity	mean_cluster_guide_set_5th_pctile_activity
Anelloviridae	Alphatorquevirus	Torque teno virus 29	687368	None	nonspecific_min-guides	taxon	NA	1588941806	1588941806	1	1	1	530244.0	15.60	3.201838730514401	88	1	1	1	1.0	3.2587045431137085	3.2587045431137085	3.2587045431137085
Anelloviridae	Betatorquevirus	Torque teno mini virus 1	687369	None	nonspecific_min-guides	taxon	NA	1588943980	1588943980	1	1	1	524176.0	13.22	3.201838730514401	88	1	1	1	1.0	3.24700665473938	3.24700665473938	3.24700665473938
Anelloviridae	Betatorquevirus	Torque teno mini virus 2	687370	None	nonspecific_min-guides	taxon	NA	1588945189	1588945189	1	1	1	524548.0	13.01	3.201838730514401	88	1	1	1	1.0	3.25559663772583	3.25559663772583	3.25559663772583
Anelloviridae	Betatorquevirus	Torque teno mini virus 3	687371	None	nonspecific_min-guides	taxon	NA	1588945431	1588945431	1	1	1	529560.0	12.91	3.201838730514401	88	1	1	1	1.0	3.185886561870575	3.185886561870575	3.185886561870575
Anelloviridae	Betatorquevirus	Torque teno mini virus 4	687372	None	nonspecific_min-guides	taxon	NA	1588945674	1588945674	1	1	1	527244.0	12.70	3.201838730514401	88	1	1	1	1.0	3.1116204857826233	3.1116204857826233	3.1116204857826233
Anelloviridae	Betatorquevirus	Torque teno mini virus 5	687373	None	nonspecific_min-guides	taxon	NA	1588945916	1588945916	1	1	1	525920.0	12.60	3.201838730514401	88	1	1	1	1.0	3.175933301448822	3.175933301448822	3.175933301448822
Anelloviridae	Betatorquevirus	Torque teno mini virus 6	687374	None	nonspecific_min-guides	taxon	NA	1588946160	1588946160	1	1	1	523448.0	12.69	3.201838730514401	88	1	1	1	1.0	3.3963630199432373	3.3963630199432373	3.3963630199432373
Anelloviridae	Betatorquevirus	Torque teno mini virus 7	687375	None	nonspecific_min-guides	taxon	NA	1588946402	1588946402	1	1	1	534944.0	13.61	3.201838730514401	88	1	1	1	1.0	3.003255546092987	3.003255546092987	3.003255546092987
Anelloviridae	Betatorquevirus	Torque teno mini virus 8	687376	None	nonspecific_min-guides	taxon	NA	1588946644	1588946644	1	1	1	528180.0	12.88	3.201838730514401	88	1	1	1	1.0	3.263815462589264	3.263815462589264	3.263815462589264
Anelloviridae	Betatorquevirus	Torque teno mini virus 9	687377	None	nonspecific_min-guides	taxon	NA	1588946887	1588946887	2	2	1	552692.0	14.74	3.201838730514401	88	1	1	1	1.0	2.9924579560756683	2.834402322769165	2.834402322769165
Anelloviridae	Gammatorquevirus	Torque teno midi virus 1	687379	None	nonspecific_min-guides	taxon	NA	1588948583	1588948583	2	2	1	557032.0	18.62	3.201838730514401	88	1	1	1	1.0	3.091992974281311	3.091992974281311	3.091992974281311
Anelloviridae	Gammatorquevirus	Torque teno midi virus 2	687380	None	nonspecific_min-guides	taxon	NA	1588950278	1588950278	1	1	1	522640.0	12.49	3.201838730514401	88	1	1	1	1.0	3.037259042263031	3.037259042263031	3.037259042263031
Anelloviridae	Deltatorquevirus	Torque teno tupaia virus	687381	None	nonspecific_min-guides	taxon	NA	1588947612	1588947612	1	1	1	526576.0	12.19	3.201838730514401	88	1	1	1	1.0	3.081215500831604	3.081215500831604	3.081215500831604
Anelloviridae	Epsilontorquevirus	Torque teno tamarin virus	687382	None	nonspecific_min-guides	taxon	NA	1588947854	1588947854	1	1	1	525192.0	13.98	3.201838730514401	88	1	1	1	1.0	3.2775562405586243	3.2775562405586243	3.2775562405586243
Anelloviridae	Zetatorquevirus	Torque teno douroucouli virus	687383	None	nonspecific_min-guides	taxon	NA	1588960189	1588960189	1	1	1	525164.0	12.52	3.201838730514401	88	1	1	1	1.0	3.0086201429367065	3.0086201429367065	3.0086201429367065
Anelloviridae	Etatorquevirus	Torque teno felis virus	687384	None	nonspecific_min-guides	taxon	NA	1588948097	1588948097	10	8	1	683956.0	58.29	3.201838730514401	88	1	1	1	1.0	3.0743130668997765	3.073418438434601	3.073418438434601
Anelloviridae	Thetatorquevirus	Torque teno canis virus	687385	None	nonspecific_min-guides	taxon	NA	1588959483	1588959483	11	11	1	710480.0	47.15	3.201838730514401	88	1	1	1	1.0	3.1958785273812036	3.3874672651290894	2.844514846801758
Anelloviridae	Iotatorquevirus	Torque teno sus virus 1a	687386	None	nonspecific_min-guides	taxon	NA	1588955216	1588955216	47	47	1	1252656.0	541.85	3.542481250360578	132	1	1	1	1.0	3.2801493279477385	3.324731230735779	2.920840859413147
Anelloviridae	Iotatorquevirus	Torque teno sus virus 1b	687387	None	nonspecific_min-guides	taxon	NA	1588956294	1588956294	72	8	1	719488.0	184.42	3.201838730514401	88	1	1	1	1.0	3.086673192679882	3.162538766860962	2.7820838689804077
Anelloviridae	unknown	Torque teno virus	68887	None	nonspecific_min-guides	taxon	NA	1588935560	1588935560	156	20	1	879568.0	1759.46	4.685366746600287	167	3	1	1	1.0	2.9892008543014525	3.0252031683921814	2.7579482793807983
Adenoviridae	Siadenovirus	Raptor siadenovirus A	691961	None	nonspecific_min-guides	taxon	NA	1588859510	1588859510	1	1	1	551900.0	78.45	3.201838730514401	88	1	1	1	1.0	3.322076916694641	3.322076916694641	3.322076916694641
Adenoviridae	Aviadenovirus	Falcon aviadenovirus A	692069	None	nonspecific_min-guides	taxon	NA	1588700107	1588700107	1	1	1	521548.0	10.02	3.201838730514401	88	1	1	1	1.0	3.4993408918380737	3.4993408918380737	3.4993408918380737
Adenoviridae	Mastadenovirus	Murine mastadenovirus C	696859	None	nonspecific_min-guides	taxon	NA	1588775252	1588775252	1	1	1	558000.0	164.14	3.201838730514401	88	1	1	1	1.0	2.919882893562317	2.919882893562317	2.919882893562317
Astroviridae	Avastrovirus	Turkey astrovirus	70793	None	nonspecific_min-guides	taxon	NA	1589081188	1589081188	8	1	1	535684.0	64.07	3.201838730514401	88	1	1	1	1.0	3.124119222164154	3.124119222164154	3.124119222164154
Circoviridae	Circovirus	Porcine circovirus type 1/2a	720569	None	nonspecific_min-guides	taxon	NA	1589148740	1589148740	3	3	1	530292.0	36.47	3.201838730514401	88	1	1	1	1.0	3.268031597137451	3.268031597137451	3.268031597137451
Adenoviridae	Mastadenovirus	Bat mastadenovirus	740971	None	nonspecific_min-guides	taxon	NA	1588724425	1588724425	1	1	1	558000.0	173.61	3.201838730514401	88	1	1	1	1.0	2.8478729724884033	2.8478729724884033	2.8478729724884033
Arenaviridae	Mammarenavirus	Merino Walk mammarenavirus	743685	L	nonspecific_min-guides	taxon	NA	1589041482	1589041482	1	1	1	539704.0	48.30	3.201838730514401	88	1	1	1	1.0	3.2608237266540527	3.2608237266540527	3.2608237266540527
Circoviridae	Circovirus	Barbel circovirus	759938	None	nonspecific_min-guides	taxon	NA	1589138252	1589138252	2	2	1	562384.0	39.94	3.201838730514401	88	1	1	1	1.0	3.042789965867996	2.7548784017562866	2.7548784017562866
Circoviridae	Circovirus	Beak and feather disease virus	77856	None	nonspecific_min-guides	taxon	NA	1589140912	1589140912	437	437	1	3445740.0	8680.55	3.410964047443681	110	1	1	1	1.0	3.053290481561927	3.1039666533470154	2.781198740005493
Alloherpesviridae	Batrachovirus	Ranid herpesvirus 1	85655	None	nonspecific_min-guides	taxon	NA	1588898363	1588898363	1	1	1	717936.0	7268.46	3.201838730514401	88	1	1	1	1.0	3.165079712867737	3.165079712867737	3.165079712867737
Circoviridae	Circovirus	Porcine circovirus 2	85708	None	nonspecific_min-guides	taxon	NA	1589147936	1589147936	2685	2521	1	5206144.0	6513.39	3.201838730514401	88	1	1	1	0.993256644188814	3.2687390216377605	3.370577573776245	2.9587866067886353
Arenaviridae	Mammarenavirus	Luna mammarenavirus	883876	L	nonspecific_min-guides	taxon	NA	1588997667	1588997667	6	6	1	687288.0	382.56	3.214495248781893	89	1	1	1	1.0	2.9907859762509665	2.887994885444641	2.8759210109710693
Adenoviridae	Siadenovirus	Skua siadenovirus A	886980	None	nonspecific_min-guides	taxon	NA	1588863198	1588863198	1	1	1	550012.0	49.53	3.201838730514401	88	1	1	1	1.0	3.302590250968933	3.302590250968933	3.302590250968933
Astroviridae	Avastrovirus	Duck astrovirus GII.A	905828	None	nonspecific_min-guides	taxon	NA	1589080682	1589080682	8	8	1	705628.0	139.15	3.201838730514401	88	1	1	1	1.0	3.1507729664444923	3.200972080230713	2.8266748189926147
Anelloviridae	Betatorquevirus	TTV-like mini virus	93678	None	nonspecific_min-guides	taxon	NA	1588943738	1588943738	17	5	1	609296.0	62.90	3.47672264890213	120	1	1	1	1.0	3.057937276363373	3.132834553718567	2.8854033946990967
Caliciviridae	Sapovirus	Sapporo virus	95342	None	nonspecific_min-guides	taxon	NA	1589120291	1589120291	142	122	1	1304504.0	2154.26	22.011098529839614	126	9	8	12	1.0	3.072526339136186	3.110451877117157	2.7887102365493774
Anelloviridae	unknown	Seal anellovirus TFFN/USA/2006	991022	None	nonspecific_min-guides	taxon	NA	1588934184	1588934184	1	1	1	524416.0	18.85	3.201838730514401	88	1	1	1	1.0	2.9856237173080444	2.9856237173080444	2.9856237173080444
Anelloviridae	Gyrovirus	Avian gyrovirus 2	1002273	None	specific_max-activity	taxon	NA	1589039246	1589039246	28	28	1	10201576.0	2038.13	5.254421663258405	88	1	1	1	1.0	3.4562603937728062	3.464394688606262	3.464394688606262
Astroviridae	Mamastrovirus	Bovine astrovirus B170/HK	1027244	None	specific_max-activity	taxon	NA	1589082589	1589082589	1	1	1	9386148.0	3266.82	5.299848855793124	88	1	1	1	1.0	3.5016875863075256	3.5016875863075256	3.5016875863075256
Astroviridae	Mamastrovirus	Bovine astrovirus B18/HK	1027245	None	specific_max-activity	taxon	NA	1589083222	1589083222	2	2	1	9407216.0	4099.05	4.881619733480667	111	1	1	1	1.0	3.2997260689735413	3.23634535074234	3.23634535074234
Astroviridae	Mamastrovirus	Bovine astrovirus B76-2/HK	1027247	None	specific_max-activity	taxon	NA	1589083894	1589083894	1	1	1	9382964.0	2824.70	5.243573137955475	90	1	1	1	1.0	3.470295786857605	3.470295786857605	3.470295786857605
Astroviridae	Mamastrovirus	Bovine astrovirus B76/HK	1027248	None	specific_max-activity	taxon	NA	1589084191	1589084191	1	1	1	9383788.0	3221.42	5.331706882774478	88	1	1	1	1.0	3.5335456132888794	3.5335456132888794	3.5335456132888794
Alloherpesviridae	Ictalurivirus	Ictalurid herpesvirus 1	10401	None	specific_max-activity	taxon	NA	1588919846	1588919846	2	1	1	21948772.0	24702.92	5.4047477853890715	88	1	1	1	1.0	3.606586515903473	3.606586515903473	3.606586515903473
Asfarviridae	Asfivirus	African swine fever virus	10497	None	specific_max-activity	taxon	NA	1589069256	1589069256	38	28	1	5420184.0	69234.07	5.440589072635844	88	1	1	1	1.0	3.642427803150245	3.6424321234226227	3.642418682575226
Adenoviridae	Mastadenovirus	unidentified adenovirus	10535	None	specific_max-activity	taxon	NA	1588846227	1588846227	1	1	1	38177992.0	3785.34	5.3857820642587	88	1	1	1	1.0	3.587620794773102	3.587620794773102	3.587620794773102
Adenoviridae	Mastadenovirus	Canine mastadenovirus A	10537	None	specific_max-activity	taxon	NA	1588735662	1588735662	5	5	1	32605272.0	5680.06	5.375449181854373	88	1	1	1	1.0	3.5772879123687744	3.5772879123687744	3.5772879123687744
Astroviridae	unknown	Mouse astrovirus M-52/USA/2008	1074210	None	specific_max-activity	taxon	NA	1589076847	1589076847	1	1	1	9386816.0	3705.48	5.379108609020358	88	1	1	1	1.0	3.5809473395347595	3.5809473395347595	3.5809473395347595
Adenoviridae	Mastadenovirus	Human mastadenovirus B	108098	None	specific_max-activity	taxon	NA	1588746123	1588746123	240	240	1	32448236.0	11878.17	5.08386692932521	89	1	1	1	1.0	3.298362178107103	3.3005675077438354	3.2854169607162476
Astroviridae	unknown	Porcine astrovirus 5	1093928	None	specific_max-activity	taxon	NA	1589077758	1589077758	8	8	1	9520116.0	5386.18	5.258376219706345	90	1	1	1	1.0	3.4850988686084747	3.4852299094200134	3.437148690223694
Birnaviridae	Avibirnavirus	Infectious bursal disease virus	10995	A	specific_max-activity	taxon	NA	1589102179	1589102179	158	157	1	3450048.0	6203.81	5.238990137264256	88	1	1	1	1.0	3.4408288677786567	3.4710026383399963	3.227449119091034
Birnaviridae	Aquabirnavirus	Infectious pancreatic necrosis virus	11002	B	specific_max-activity	taxon	NA	1589098944	1589098944	153	152	1	2758556.0	4645.51	4.085640258253777	115	1	1	1	0.868421052631579	2.530980186634942	2.9866453409194946	0.0
Arteriviridae	Porartevirus	Lactate dehydrogenase-elevating virus	11048	None	specific_max-activity	taxon	NA	1589064780	1589064780	3	3	1	26412172.0	12195.94	5.254056159152329	95	1	1	1	1.0	3.5363769133885703	3.5350744128227234	3.5215272307395935
Astroviridae	Mamastrovirus	Porcine astrovirus 2	1105378	None	specific_max-activity	taxon	NA	1589094526	1589094526	19	19	1	9808444.0	7589.02	2.4526496552616943	115	2	1	1	0.47368421052631576	1.3979895836428593	0.0	0.0
Astroviridae	Mamastrovirus	Porcine astrovirus 4	1105379	None	specific_max-activity	taxon	NA	1589095063	1589095063	26	26	1	9896500.0	6023.74	3.7214455594524427	91	1	1	1	0.7692307692307693	1.9599946370491614	2.3574023246765137	0.0
Circoviridae	unknown	Po-Circo-like virus 41	1105385	None	specific_max-activity	taxon	NA	1589136617	1589136617	1	1	1	7248440.0	2135.23	5.407461763679629	88	1	1	1	1.0	3.6093004941940308	3.6093004941940308	3.6093004941940308
Circoviridae	unknown	Po-Circo-like virus 51	1105386	None	specific_max-activity	taxon	NA	1589136859	1589136859	1	1	1	7245400.0	2125.29	5.3187336850292946	89	1	1	1	1.0	3.5332289338111877	3.5332289338111877	3.5332289338111877
Birnaviridae	unknown	Espirito Santo virus	1127767	B	specific_max-activity	taxon	NA	1589097228	1589097228	1	1	1	2496384.0	1968.27	5.3820350182648955	88	1	1	1	1.0	3.583873748779297	3.583873748779297	3.583873748779297
Circoviridae	unknown	Meles meles circovirus-like virus	1128073	None	specific_max-activity	taxon	NA	1589135891	1589135891	1	1	1	7247140.0	2098.72	5.404262595189359	89	1	1	1	1.0	3.6187578439712524	3.6187578439712524	3.6187578439712524
Astroviridae	Mamastrovirus	Astrovirus wild boar/WBAstV-1/2011/HUN	1137931	None	specific_max-activity	taxon	NA	1589081859	1589081859	1	1	1	9386272.0	3261.32	5.327321173011905	88	1	1	1	1.0	3.529159903526306	3.529159903526306	3.529159903526306
Astroviridae	unknown	Murine astrovirus	1141625	None	specific_max-activity	taxon	NA	1589077414	1589077414	3	3	1	9445408.0	5138.88	5.313783912695059	90	1	1	1	1.0	3.5405065615971885	3.545052170753479	3.529143750667572
Adenoviridae	Mastadenovirus	Ovine mastadenovirus A	114424	None	specific_max-activity	taxon	NA	1588775418	1588775418	1	1	1	32282912.0	5161.63	5.394130708038455	88	1	1	1	1.0	3.5959694385528564	3.5959694385528564	3.5959694385528564
Adenoviridae	Atadenovirus	Snake atadenovirus A	1146872	None	specific_max-activity	taxon	NA	1588696450	1588696450	1	1	1	31958296.0	5348.38	5.398124687684324	89	1	1	1	1.0	3.612619936466217	3.612619936466217	3.612619936466217
Adenoviridae	Mastadenovirus	Murine mastadenovirus B	1146873	None	specific_max-activity	taxon	NA	1588915859	1588915859	1	1	1	37955396.0	7945.61	5.407669992506152	88	1	1	1	1.0	3.6095087230205536	3.6095087230205536	3.6095087230205536
Adenoviridae	Mastadenovirus	Bat mastadenovirus B	1146874	None	specific_max-activity	taxon	NA	1588725656	1588725656	2	2	1	31972344.0	5644.43	5.398883872044828	89	1	1	1	1.0	3.613379120826721	3.613379120826721	3.613379120826721
Adenoviridae	Aviadenovirus	Turkey aviadenovirus B	1146875	None	specific_max-activity	taxon	NA	1588716158	1588716158	1	1	1	31966660.0	5172.42	5.326134444534427	88	1	1	1	1.0	3.527973175048828	3.527973175048828	3.527973175048828
Adenoviridae	Siadenovirus	Great tit siadenovirus A	1146876	None	specific_max-activity	taxon	NA	1588853561	1588853561	1	1	1	37925948.0	2949.50	5.360084236919528	88	1	1	1	1.0	3.5619229674339294	3.5619229674339294	3.5619229674339294
Adenoviridae	Mastadenovirus	Bat mastadenovirus A	1146877	None	specific_max-activity	taxon	NA	1588724496	1588724496	2	2	1	31984580.0	5855.45	5.365906724171448	90	1	1	1	1.0	3.592629373073578	3.592629373073578	3.592629373073578
Amalgaviridae	unknown	Zygosaccharomyces bailii virus Z	114871	None	specific_max-activity	taxon	NA	1588927319	1588927319	2	2	1	592296.0	562.74	5.329589698767564	93	1	1	1	1.0	3.5906882286071777	3.5906882286071777	3.5906882286071777
Astroviridae	Mamastrovirus	Canine astrovirus	1157338	None	specific_max-activity	taxon	NA	1589085190	1589085190	11	11	1	9630484.0	6374.34	4.221770214396915	118	1	1	1	0.9090909090909091	2.686265463178808	2.9100083112716675	0.0
Astroviridae	Mamastrovirus	Rabbit astrovirus TN/2208/2010	1161132	None	specific_max-activity	taxon	NA	1589096545	1589096545	1	1	1	9388160.0	5177.49	5.35047003751958	88	1	1	1	1.0	3.5523087680339813	3.5523087680339813	3.5523087680339813
Arenaviridae	Mammarenavirus	Lassa mammarenavirus	11620	S	specific_max-activity	taxon	NA	1588986271	1588986271	345	11	1	11416884.0	1615.06	3.5947428333114804	250	2	1	1	1.0	2.9872067353942175	3.3143247961997986	2.2920643091201782
Arenaviridae	Mammarenavirus	Lymphocytic choriomeningitis mammarenavirus	11623	L	specific_max-activity	taxon	NA	1589040212	1589040212	34	4	1	16302604.0	4508.27	5.064004503501203	89	1	1	1	1.0	3.2784997522830963	3.3192734718322754	2.805387496948242
Arenaviridae	Mammarenavirus	Machupo mammarenavirus	11628	S	specific_max-activity	taxon	NA	1589040333	1589040333	26	22	1	17833844.0	3564.22	5.113634931066063	90	1	1	1	1.0	3.340357579968192	3.4701685905456543	3.080134928226471
Arenaviridae	Mammarenavirus	Mopeia mammarenavirus	11629	S	specific_max-activity	taxon	NA	1589042511	1589042511	4	4	1	18014432.0	3156.16	4.688793782934175	113	1	1	1	1.0	3.120773896574974	3.4207435250282288	2.22086501121521
Arenaviridae	Mammarenavirus	Tacaribe mammarenavirus	11631	L	specific_max-activity	taxon	NA	1589046884	1589046884	2	2	1	18005092.0	3993.16	5.342574552005073	94	1	1	1	1.0	3.6144402623176575	3.6144402623176575	3.6144402623176575
Anelloviridae	Gyrovirus	Gyrovirus GyV3	1163715	None	specific_max-activity	taxon	NA	1588953260	1588953260	3	3	1	10010816.0	1007.11	4.874636820028923	135	1	1	1	1.0	3.431841492652893	3.43092143535614	3.39960640668869
Adenoviridae	Mastadenovirus	Simian adenovirus B	1165908	None	specific_max-activity	taxon	NA	1588797058	1588797058	12	12	1	32165388.0	6120.50	4.141999130093795	97	1	1	1	1.0	2.4443624715010324	2.572635769844055	1.8484008312225342
Caliciviridae	Vesivirus	Canine calicivirus	1176484	None	specific_max-activity	taxon	NA	1589120523	1589120523	4	4	1	22033512.0	7775.19	5.228418015254285	89	1	1	1	1.0	3.4429132640361786	3.437375545501709	3.437375545501709
Caliciviridae	Sapovirus	Bat sapovirus TLC58/HK	1185359	None	specific_max-activity	taxon	NA	1589119036	1589119036	1	1	1	21975104.0	5262.37	5.406173468887454	88	1	1	1	1.0	3.6080121994018555	3.6080121994018555	3.6080121994018555
Adenoviridae	Aviadenovirus	Goose aviadenovirus A	1193420	None	specific_max-activity	taxon	NA	1588709420	1588709420	1	1	1	31972432.0	6805.98	5.398694635688907	88	1	1	1	1.0	3.600533366203308	3.600533366203308	3.600533366203308
Circoviridae	Circovirus	Canine circovirus	1194757	None	specific_max-activity	taxon	NA	1589141215	1589141215	87	87	1	8330688.0	4179.47	4.998936559158144	88	1	1	1	1.0	3.2007752896725448	3.3052918314933777	2.5149163007736206
Caliciviridae	Lagovirus	Rabbit hemorrhagic disease virus	11976	None	specific_max-activity	taxon	NA	1589112771	1589112771	85	85	1	23005460.0	10939.17	4.679271112342482	89	1	1	1	1.0	2.893766361124375	3.049186944961548	2.3115354776382446
Caliciviridae	Vesivirus	Feline calicivirus	11978	None	specific_max-activity	taxon	NA	1589121601	1589121601	46	46	1	22797820.0	14435.60	4.17982939991448	122	2	1	1	1.0	3.1683784775111987	3.2585291266441345	2.892682433128357
Caliciviridae	Norovirus	Norwalk virus	11983	None	specific_max-activity	taxon	NA	1589169540	1589169540	1378	1375	1	28275332.0	34549.34	-1.2498255593217982	439	6	5	1	0.8756363636363637	2.391687950220975	2.7666256427764893	0.0
Anelloviridae	Gyrovirus	Gyrovirus 4	1214955	None	specific_max-activity	taxon	NA	1588952759	1588952759	4	4	1	10030864.0	959.09	5.28134304410184	88	1	1	1	1.0	3.4831817746162415	3.4831817746162415	3.4831817746162415
Anelloviridae	Lambdatorquevirus	Torque teno zalophus virus 1	1218490	None	specific_max-activity	taxon	NA	1589039547	1589039547	1	1	1	9965832.0	1445.05	5.404591076386716	89	1	1	1	1.0	3.6190863251686096	3.6190863251686096	3.6190863251686096
Astroviridae	Avastrovirus	Avastrovirus 3	1239439	None	specific_max-activity	taxon	NA	1589078980	1589078980	2	2	1	9388704.0	3281.71	4.225305892480797	104	1	1	1	1.0	2.5901637971401215	1.9490976333618164	1.9490976333618164
Astroviridae	Mamastrovirus	Mamastrovirus 1	1239565	None	specific_max-activity	taxon	NA	1589086850	1589086850	33	33	1	10189808.0	8698.15	4.732099406783448	98	1	1	1	1.0	3.0440812851443435	3.127579152584076	2.5352983474731445
